type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V2,9,I1239,4500,0,0,0
V2,9,I1241,6000,0,0,0
V2,9,I1244,7500,0,0,0
V2,9,I1257,9000,0,0,0
V2,9,I1260,10500,0,0,0
V2,9,I1268,12000,0,0,0
V2,9,I1294,13500,0,0,1
V2,9,I1320,0,1000,0,0
V2,9,I1324,1500,1000,0,0
V2,9,I1335,3000,1000,0,0
V2,9,I1338,4500,1000,0,0
V2,9,I1345,6000,1000,0,0
V2,9,I1350,7500,1000,0,0
V2,9,I1352,9000,1000,0,0
V2,9,I1356,10500,1000,0,0
V2,9,I1405,12000,1000,0,0
V2,9,I1418,0,0,615,0
V2,9,I1468,1500,0,615,0
V2,9,I1480,3000,0,615,0
V2,9,I1485,4500,0,615,0
V2,9,I1489,6000,0,615,0
V2,9,I1511,7500,0,615,0
V2,9,I1521,9000,0,615,0
V2,9,I1526,10500,0,615,0
V2,9,I1528,12000,0,615,0
V2,9,I1531,13500,0,615,1
V2,9,I1565,0,1000,615,0
V2,9,I1578,1500,1000,615,0
V2,9,I1579,3000,1000,615,0
V2,9,I1600,4500,1000,615,0
V2,9,I1621,6000,1000,615,0
V2,9,I1627,7500,1000,615,0
V2,9,I1633,9000,1000,615,0
V2,9,I1641,10500,1000,615,0
V2,9,I1658,12000,1000,615,0
V2,9,I1664,0,0,1230,0
V2,9,I1670,1500,0,1230,0
V2,9,I1679,3000,0,1230,0
V2,9,I1681,4500,0,1230,0
V2,9,I1701,6000,0,1230,0
V2,9,I1702,7500,0,1230,0
V2,9,I1712,9000,0,1230,0
V2,9,I1731,10500,0,1230,0
V2,9,I1739,12000,0,1230,0
V2,9,I1742,13500,0,1230,1
V2,9,I1745,0,1000,1230,0
V2,9,I1757,1500,1000,1230,0
V2,9,I1759,3000,1000,1230,0
V2,9,I1774,4500,1000,1230,0
V2,9,I1786,6000,1000,1230,0
V2,9,I1788,7500,1000,1230,0
V2,9,I1789,9000,1000,1230,0
V2,10,I1801,0,0,0,0
V2,10,I1807,1500,0,0,0
V2,10,I1817,3000,0,0,0
V2,10,I1827,4500,0,0,0
V2,10,I1834,6000,0,0,0
V2,10,I1843,7500,0,0,0
V2,10,I1870,9000,0,0,0
V2,10,I1874,10500,0,0,0
V2,10,I1884,12000,0,0,0
V2,10,I1895,13500,0,0,1
V2,10,I1901,0,1000,0,0
V2,10,I1926,1500,1000,0,0
V2,10,I1947,3000,1000,0,0
V2,10,I1949,4500,1000,0,0
V2,10,I1954,6000,1000,0,0
V2,10,I1955,7500,1000,0,0
V2,10,I1971,9000,1000,0,0
V2,10,I1980,10500,1000,0,0
V2,10,I1985,12000,1000,0,0
V2,10,I1993,0,0,615,0
V2,10,I0005,1500,0,615,0
V2,10,I0014,2700,0,615,0
V2,10,I0018,0,1000,615,0
V2,10,I0020,4200,0,615,0
V2,10,I0024,5700,0,615,0
V2,10,I0030,1200,1000,615,0
V2,10,I0031,0,0,1230,0
V2,10,I0033,1200,0,1230,0
V2,10,I0036,7200,0,615,0
V2,10,I0040,0,1000,1230,0
V2,10,I0041,1200,1000,1230,0
V2,10,I0043,0,0,1845,0
V2,10,I0045,8700,0,615,0
V2,10,I0048,1200,0,1845,0
V2,10,I0053,0,1000,1845,0
V2,10,I0067,10200,0,615,0
V2,10,I0070,1200,1000,1845,0
