type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,17,I0198,0,1600,0,0
V7,17,I0014,0,1600,478,0
V7,17,I0461,0,1600,956,0
V7,18,I0296,0,0,0,0
V7,18,I0046,2050,0,0,0
V7,18,I0057,2050,0,1350,0
V7,18,I0357,0,0,1450,0
V7,18,I0135,0,1550,0,0
V7,18,I0427,0,1550,478,0
V7,19,I0317,0,0,0,0
V7,19,I0112,2030,0,0,1
V7,19,I0003,0,0,1350,0
V7,19,I0492,0,1530,0,2
V7,20,I0397,0,0,0,0
V7,20,I0000,2030,0,0,1
V7,20,I0396,0,0,1350,0
V7,20,I0480,2030,0,1450,0
V7,21,I0285,0,0,0,0
V7,21,I0001,2050,0,0,0
V7,21,I0084,0,0,1450,0
V7,21,I0279,1900,0,1450,0
V7,21,I0417,0,1550,0,2
V7,22,I0389,0,0,0,0
V7,22,I0495,2200,0,0,1
V7,22,I0218,0,0,1450,0
V7,22,I0060,0,1600,0,2
V7,23,I0315,0,0,0,0
V7,23,I0481,2030,0,0,1
V7,23,I0080,0,0,1350,0
V7,23,I0407,0,1530,0,2
V7,24,I0447,0,0,0,0
V7,24,I0360,2050,0,0,0
V7,24,I0377,2050,0,1350,0
V7,24,I0216,0,0,1450,0
V7,24,I0490,0,1550,0,0
V7,24,I0227,0,1550,478,0
V7,24,I0173,0,1550,956,0
V7,25,I0083,0,0,0,0
V7,25,I0341,2030,0,0,0
V7,25,I0008,0,0,1350,0
V7,25,I0276,2030,0,1450,0
V7,25,I0074,0,1530,0,0
V7,25,I0312,0,1530,478,0
V7,26,I0335,0,0,0,0
V7,26,I0006,2200,0,0,1
V7,26,I0018,0,0,1450,0
V7,26,I0213,2200,0,1350,0
V7,26,I0078,2200,1000,1350,0
V7,26,I0469,0,1600,0,0
V7,26,I0289,0,1600,478,0
V7,27,I0392,0,0,0,0
V7,27,I0224,2200,0,0,1
V7,27,I0016,0,1600,0,2
V7,27,I0444,0,0,1450,0
V7,27,I0146,1200,0,1450,0
V7,27,I0266,2400,0,1450,0
V7,28,I0367,0,0,0,0
V7,28,I0271,2200,0,0,1
V7,28,I0348,0,1600,0,2
V7,28,I0219,0,0,1450,0
V7,28,I0002,1200,0,1450,0
V7,29,I0107,0,0,0,0
V7,29,I0358,2030,0,0,0
V7,29,I0221,0,0,1350,0
V7,29,I0206,2030,0,1450,0
V7,29,I0151,0,1530,0,0
V7,29,I0056,0,1530,478,0
V7,30,I0225,0,0,0,0
V7,30,I0332,2200,0,0,1
V7,30,I0232,2200,0,1350,0
V7,30,I0239,0,0,1450,0
V7,30,I0096,1200,0,1450,1
V7,30,I0263,0,1600,0,0
V7,30,I0405,0,1600,478,0
V7,30,I0282,0,1600,956,0
V7,31,I0428,0,0,0,0
V7,31,I0120,2050,0,0,0
V7,31,I0395,2050,0,1350,0
V7,31,I0064,0,1550,0,0
V7,31,I0192,0,1550,478,0
V7,32,I0191,0,0,0,0
V7,32,I0215,2000,0,0,0
V7,32,I0291,0,0,1370,0
V7,33,I0471,0,0,0,0
V7,33,I0274,2050,0,0,0
V7,33,I0055,0,0,1450,0
V7,34,I0362,0,0,0,0
V7,34,I0197,2400,0,0,1
V7,34,I0292,0,1200,0,0
V7,34,I0250,0,1200,950,0
V7,35,I0207,0,0,0,0
V7,35,I0259,2400,0,0,1
V7,35,I0474,0,1200,0,0
V7,35,I0446,0,1200,950,0
V7,36,I0130,0,0,0,0
V7,36,I0246,2200,0,0,1
V7,37,I0273,0,0,0,0
V7,37,I0284,2030,0,0,0
V7,37,I0125,0,0,1350,0
V7,37,I0418,2350,0,1350,0
V7,38,I0138,0,0,0,0
V7,38,I0012,2050,0,0,1
V7,39,I0089,0,0,0,0
V7,39,I0402,2030,0,0,0
V7,39,I0152,2030,0,975,0
V7,39,I0235,0,0,1350,0
V7,40,I0119,0,0,0,0
V7,40,I0028,1910,0,0,0
V7,40,I0496,0,0,1295,0
V7,40,I0295,0,1200,0,0
V7,41,I0134,0,0,0,0
V7,41,I0241,2050,0,0,0
V7,41,I0483,2050,0,1295,0
V7,41,I0077,2050,1200,0,0
V7,42,I0019,0,0,0,0
V7,42,I0353,2200,0,0,1
V7,42,I0344,2200,0,1295,0
V7,43,I0286,0,0,0,0
V7,43,I0093,2200,0,0,1
V7,43,I0318,2200,0,1295,0
V7,44,I0452,0,0,0,0
V7,44,I0182,2200,0,0,1
V7,45,I0062,0,0,0,0
V7,45,I0155,2030,0,0,1
V7,45,I0343,0,0,1350,0
V7,46,I0497,0,0,0,0
V7,46,I0412,1910,0,0,0
V7,46,I0473,0,0,1295,0
V7,46,I0455,1910,0,1350,0
V7,47,I0229,0,0,0,0
V7,47,I0356,1910,0,0,0
V7,47,I0420,0,0,1295,0
V7,48,I0413,0,0,0,0
V7,48,I0339,1910,0,0,0
V7,48,I0249,0,0,1295,0
V7,48,I0475,0,1200,0,0
V7,49,I0169,0,0,0,0
V7,49,I0301,1800,0,0,0
V7,49,I0044,0,0,1350,0
V7,50,I0347,0,0,0,0
V7,50,I0020,1910,0,0,0
V7,50,I0299,0,0,1295,0
V7,50,I0283,0,1200,0,0
V7,51,I0114,0,0,0,0
V7,51,I0340,1910,0,0,0
V7,51,I0111,1910,0,975,0
V7,52,I0149,0,0,0,0
V7,52,I0326,2030,0,0,0
V7,52,I0174,0,0,1350,0
V7,53,I0029,0,0,0,0
V7,53,I0354,1910,0,0,0
V7,53,I0251,0,0,1295,0
V7,53,I0118,1910,0,1350,0
V7,54,I0124,0,0,0,0
V7,54,I0168,1910,0,0,0
V7,54,I0042,0,1200,0,0
V7,55,I0363,0,0,0,0
V7,55,I0076,1910,0,0,0
V7,55,I0011,0,0,1295,0
V7,55,I0401,0,1200,0,0
V7,56,I0098,0,0,0,0
V7,56,I0425,1800,0,0,0
V7,56,I0142,0,0,1350,0
V6,57,I0404,0,0,0,0
V6,57,I0147,0,1200,0,0
V6,57,I0153,2000,0,0,0
V6,57,I0171,2000,1200,0,0
V6,57,I0139,4000,0,0,0
V6,57,I0414,4000,1200,0,0
V6,58,I0272,0,0,0,0
V6,58,I0230,0,1200,0,0
V6,58,I0189,2000,0,0,0
V6,58,I0196,2000,1200,0,0
V6,58,I0032,4000,0,0,0
V6,58,I0045,4000,1200,0,0
V6,59,I0166,0,0,0,0
V6,59,I0453,0,1200,0,0
V6,59,I0128,2000,0,0,0
V6,59,I0236,2000,1200,0,0
V6,59,I0264,4000,0,0,0
V6,59,I0466,4000,1200,0,2
V6,59,I0252,4000,1200,1400,0
V6,59,I0308,5800,1200,0,1
V6,59,I0438,5800,1200,975,1
V7,60,I0322,0,0,0,0
V7,60,I0385,1800,0,0,0
V7,61,I0437,0,0,0,0
V7,61,I0302,1910,0,0,0
V7,61,I0050,0,0,1295,0
V7,62,I0099,0,0,0,0
V7,62,I0465,1910,0,0,0
V7,62,I0310,0,0,1295,0
V7,63,I0462,0,0,0,0
V7,63,I0004,2030,0,0,0
V7,63,I0365,0,0,1350,0
V7,64,I0460,0,0,0,0
V7,64,I0065,1800,0,0,0
V7,64,I0470,0,0,1020,0
V7,64,I0398,1800,0,1350,0
V7,64,I0117,1800,1200,0,0
V7,65,I0237,0,0,0,0
V7,65,I0359,2030,0,0,0
V7,65,I0013,2030,0,1020,0
V7,65,I0185,0,0,1350,0
V7,66,I0234,0,0,0,0
