type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,128,I0166,0,0,0,0
V7,128,I0251,1600,0,0,0
V7,128,I0308,0,0,930,0
V7,129,I0322,0,0,0,0
V7,129,I0324,1600,0,0,0
V7,129,I0390,0,0,930,0
V7,130,I0450,0,0,0,0
V7,130,I0481,1600,0,0,0
V7,130,I0485,0,0,930,0
V7,131,I0494,0,0,0,0
V7,131,I0014,1600,0,0,0
V7,131,I0028,0,0,930,0
V7,132,I0039,0,0,0,0
V7,132,I0063,1600,0,0,0
V7,132,I0103,0,0,930,0
V7,133,I0109,0,0,0,0
V7,133,I0119,1600,0,0,0
V7,133,I0140,0,0,930,0
V7,134,I0148,0,0,0,0
V7,134,I0149,1600,0,0,0
V7,134,I0151,0,0,930,0
V7,135,I0160,0,0,0,0
V7,135,I0185,1600,0,0,0
V7,135,I0193,0,0,930,0
V7,136,I0197,0,0,0,0
V7,136,I0213,1600,0,0,0
V7,136,I0241,0,0,930,0
V7,137,I0245,0,0,0,0
V7,137,I0254,1600,0,0,0
V7,137,I0279,0,0,930,0
V7,138,I0283,0,0,0,0
V7,138,I0285,1600,0,0,0
V7,138,I0288,0,0,930,0
V7,139,I0362,0,0,0,0
V7,139,I0371,1600,0,0,0
V7,139,I0435,0,0,930,0
V7,140,I0436,0,0,0,0
V7,140,I0457,1600,0,0,0
V7,140,I0460,0,0,930,0
V7,141,I0491,0,0,0,0
V7,141,I0496,1600,0,0,0
V7,141,I0475,0,0,930,0
V7,142,I0094,0,0,0,0
V7,142,I0013,1600,0,0,0
V7,142,I0032,0,0,930,0
V7,143,I0037,0,0,0,0
V7,143,I0042,1600,0,0,0
V7,143,I0056,0,0,930,0
V7,144,I0060,0,0,0,0
V7,144,I0064,1600,0,0,0
V7,144,I0096,0,0,930,0
V7,145,I0155,0,0,0,0
V7,145,I0169,1600,0,0,0
V7,145,I0172,0,0,930,0
V7,146,I0191,0,0,0,0
V7,146,I0256,1600,0,0,0
V7,146,I0258,0,0,930,0
V7,147,I0286,0,0,0,0
V7,147,I0293,1600,0,0,0
V7,147,I0351,0,0,930,0
V7,148,I0418,0,0,0,0
V7,148,I0434,1600,0,0,0
V7,148,I0486,0,0,930,0
V7,149,I0492,0,0,0,0
V7,149,I0034,1600,0,0,0
V7,150,I0070,0,0,0,0
V7,150,I0018,1900,0,0,0
V7,151,I0236,0,0,0,0
V7,151,I0019,1900,0,0,0
V7,152,I0062,0,0,0,0
V7,152,I0108,1600,0,0,0
V7,153,I0141,0,0,0,0
V7,153,I0350,1600,0,0,0
V7,154,I0378,0,0,0,0
V7,154,I0463,1600,0,0,0
V7,155,I0129,0,0,0,0
V7,155,I0215,1600,0,0,0
V7,155,I0284,0,0,750,0
V7,156,I0307,0,0,0,0
V7,156,I0325,1600,0,0,0
V7,156,I0352,0,0,750,0
V7,157,I0411,0,0,0,0
V7,157,I0462,1600,0,0,0
V7,157,I0464,0,0,750,0
V7,158,I0465,0,0,0,0
V7,158,I0304,0,1200,0,0
V7,158,I0027,0,0,750,1
V7,159,I0097,0,0,0,0
V7,159,I0182,0,1000,0,1
V7,159,I0012,1000,1000,0,0
V7,160,I0111,0,0,0,0
V7,160,I0114,2000,0,0,0
V7,160,I0233,0,1200,0,0
V7,161,I0206,0,0,0,0
