type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,119,I0275,1800,0,0,0
V7,119,I0280,0,0,930,0
V7,119,I0281,1800,0,930,0
V7,120,I0299,0,0,0,0
V7,120,I0307,1800,0,0,0
V7,120,I0331,0,0,930,0
V7,120,I0355,1800,0,930,0
V7,121,I0365,0,0,0,0
V7,121,I0377,1800,0,0,0
V7,121,I0396,0,0,930,0
V7,121,I0418,1800,0,930,0
V7,122,I0058,0,0,0,0
V7,122,I0170,1600,0,0,0
V7,123,I0328,0,0,0,0
V7,124,I0106,0,0,0,0
V7,125,I0208,0,0,0,0
V7,126,I0440,0,0,0,0
